customer_text_clean,brand_response_clean,intent,label_confidence
My phone still won’t connect to WiFi anywhere. @AppleSupport fed up of tech support I need a new phone not troubleshooting every time 🙃,@178305 We'd like to take a closer look at your issues. Please DM us more about what's happening and your current iOS version.,connectivity_issue,0.6732721
@AppleSupport my Apple Music just quit playing. I try to go back in the app and it crashes,@158621 We'd love to help get you back into your music. What iOS version do you have? Have you tried to restart the iPhone?,media_playback_issue,0.6836502
@AppleSupport It won’t let me open the email and it’s with gmail,"@385959 Alright, If you check your email online, through Safari, are you seeing the same thing?",icloud_photos_or_mail,0.65426123
This latest iOS update is fucking shite. Had to restart my phone 4 times in the last hour because it keeps crashing. @115858,@608607 We know how important it is to be able to rely on your iPhone. Let's partner together and get to the bottom of this. DM us here:,ios_update_issue,0.69771457
"my phone keeps crashing, battery lasts 4 hours, apps freeze, Touch ID inactive, and my screen is no longer calibrated 🤬@AppleSupport #IOS11",@740615 We want you to have a better experience with your iPhone and we're happy to help. Please DM us and we'll troubleshoot this together.,app_crash_or_freeze,0.6579073
"Hey, @AppleSupport. Having troubles with iTunes: radio won't start playing, nothing happens when I press play",@578821 Let's take a look. Are you using iTunes on a Mac or a PC? Is iTunes up to date? This may help:,media_playback_issue,0.70615107
"@AppleSupport since updating to the new iOS, Personal Hotspot has not been working. Do you know or any other users with this bug?","@269186 We handle each support contact individually, and we'll be happy to see if we can help with the Personal Hotspot on your iPhone. Send us a DM with more information, and we'll continue from there.",connectivity_issue,0.68321955
My phone freezes every 5 minutes. And will restart. It’s not even a year old phone yet. This is pissing me off @115858.,"@692563 Thank you for reaching out to us. We want to help you with your device. Please DM us the type of iPhone you are using, along with the iOS version.",device_performance,0.74701035
"@AppleSupport I have tried both connected to the WiFi and not. Attempting via iMessage it does not even load, and via the actual photos app is when I get the error message.",@668656 We'd like to look into this further. Please DM us to continue working on this.,messaging_or_communication,0.61632925
"@116333 ... @115858 @AppleSupport We bought apple Iphone 5S last year,, recently it got out of order and we'vd been informed by apple store that it cant be repaired.. IS THIS???",@727901 We can help to look into this with you. Please go ahead and reach out to us in DM and we'll continue there.,hardware_repair_or_damage,0.62408465
@115858 why my Apple Music not working,@445672 Send us a DM. Let us know more details and we'll do our best to help.,media_playback_issue,0.7877935
@AppleSupport why is my Apple ID disabled?? I started the account recovery process Thursday & was supposed to get a text/call last night but never did 😤,@379735 We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started.,authentication_or_code,0.68232155
@AppleSupport PLEASE fix these now iPhone iOS keyboard bugs! I beg of you!!!,@523754 Here’s what you can do to work around the issue until it’s fixed in a future software update:,system_ui_keyboard_or_notification_bug,0.68273026
of course I had to get the broke one. any suggestions? @AppleSupport #iPhoneX,@593441 We're here for you. Let's meet up in DM so we can gather some details about this and work to determine our next steps.,hardware_repair_or_damage,0.5999535
@AppleSupport the battery life on my iPhone 6S since upgrading to iOS 11.0.3 has been horrendous (it was great beforehand on iOS 10). Are you working on a fix for an upcoming iOS release? Thanks,@667416 Thank you reaching out to us. We know that battery life is really important to you and for your device. Let's start by updating to our latest version of iOS. Here is how:,battery_issue,0.7128639
@AppleSupport ios update keeps failing. There’s still lots of glitches in the OS,@404637 We're here for you. Follow these steps to update: Let us know if you have questions.,ios_update_issue,0.71896636
"Just updated my IOS on my iPhone, the battery life is appalling! @115858",@542159 Let's chat over in Direct Message. We'll work with you to see what's causing the battery life to be shorter than expected.,battery_issue,0.71990293
@AppleSupport why does my apple music not work on WiFi? It works on 4G but not on my Home WiFi. 😥,@513263 We're here for you. Which Apple device and software version are you using? What happens when you try to play Apple Music on Wi-Fi?,media_playback_issue,0.65639555
Hey @Applesupport I'm experiencing lots of problems using iOS 11 on iPhone 6S. Please fix it.,"@533545 We'd like to see how we can help with your iPhone. Send us a DM with more information, and we'll get started.",ios_update_issue,0.6970474
@AppleSupport I can't access my apple ID. After my marriage ended my phone number changed & now apple cannot help me access my icloud account. Was on the phone 3 times with support & was hung up on all three times...needless to say galaxy here I come. #donewithapple,@560065 Thanks for reaching out. We're here to help. DM us so we can look into this further with you.,authentication_or_code,0.6732728
"@AppleSupport I'm happy with how hotspot should work, and how to turn it on - but that doesn't solve my IP address issue?",@624936 We'd like to take a deeper look into this with you. DM us and we'll get started there.,connectivity_issue,0.624813
Wtf is wrong with my iPhone. Why when I️ type I️ it changes??? @115858 I️ can’t type the letter “eye”,@583336 You've come to the right place for help with this. Let's continue chatting via DM and we'll go from there.,system_ui_keyboard_or_notification_bug,0.655003
@AppleSupport is it normal for the iPhone to turn itself off when it still has 20% or more battery life? Build a better phone and less useless gadgets,@805195 This isn't typical behavior. We would like to work on this with you. Send us a DM and we'll get started.,battery_issue,0.73645073
So is anyone’s Apple Music not working neither? @115948 @AppleSupport,"@785475 We'd like to find out more about what's going on with the Music app. Can you send us a DM with the device iOS version? Also, when did this concern start happening?",media_playback_issue,0.7734629
"@AppleSupport hi my apple music isn’t working, i can listen to songs i’ve already downloaded but i can’t download more. any suggestions on what to do?","@488173 We want you to be able to enjoy your Apple Music. Let's get that fixed for you. When you try to download more music to your device, do you get a error message? Does this happen when connected to Wi-Fi and Cellular? Which iOS version are you using?",media_playback_issue,0.72616214
